timestamp,road_id,vehicle_count,average_speed,congestion_level,pm25_concentration,no2_concentration,aqi_label,temperature_c,rainfall_mm,visibility_km,hour,day_type,ai_predicted_speed
2026-05-03 19:00:00,ROAD_001,668,38.7,Low,48.3,33.0,Moderate,20.7,0.0,8.2,19,Weekend,37.24499999999996
2026-05-03 19:00:00,ROAD_002,673,32.8,Medium,37.7,30.8,Moderate,20.7,0.0,8.2,19,Weekend,34.10166666666671
2026-05-03 19:00:00,ROAD_003,478,50.8,Low,35.3,28.1,Moderate,20.7,0.0,8.2,19,Weekend,50.03400000000006
2026-05-03 20:00:00,ROAD_001,549,42.9,Low,39.3,33.7,Moderate,16.1,0.0,8.4,20,Weekend,40.563000000000024
2026-05-03 20:00:00,ROAD_002,513,40.7,Low,40.9,29.7,Moderate,16.1,0.0,8.4,20,Weekend,39.881000000000014
2026-05-03 20:00:00,ROAD_003,425,55.1,Low,35.1,27.7,Moderate,16.1,0.0,8.4,20,Weekend,52.73500000000002
2026-05-03 21:00:00,ROAD_001,452,46.0,Low,35.1,20.1,Moderate,16.3,0.0,9.6,21,Weekend,43.44000000000001
2026-05-03 21:00:00,ROAD_002,405,39.5,Low,37.4,21.6,Moderate,16.3,0.0,9.6,21,Weekend,39.61199999999999
2026-05-03 21:00:00,ROAD_003,302,48.0,Low,26.3,10.9,Good,16.3,0.0,9.6,21,Weekend,48.80699999999999
2026-05-03 22:00:00,ROAD_001,423,42.5,Low,29.2,24.6,Good,14.2,0.0,9.2,22,Weekend,43.89987500000004
2026-05-03 22:00:00,ROAD_002,326,39.7,Low,37.2,24.9,Moderate,14.2,0.0,9.2,22,Weekend,41.25699999999996
2026-05-03 22:00:00,ROAD_003,252,54.8,Low,27.4,10.7,Good,14.2,0.0,9.2,22,Weekend,54.328000000000046
2026-05-03 23:00:00,ROAD_001,319,42.5,Low,38.3,23.7,Moderate,13.7,0.0,8.2,23,Weekend,43.335000000000015
2026-05-03 23:00:00,ROAD_002,277,45.9,Low,34.5,23.4,Moderate,13.7,0.0,8.2,23,Weekend,44.73000000000002
2026-05-03 23:00:00,ROAD_003,242,53.0,Low,29.4,20.0,Good,13.7,0.0,8.2,23,Weekend,53.786
2026-05-04 00:00:00,ROAD_001,281,42.5,Low,34.2,20.6,Moderate,15.2,0.0,9.4,0,Weekday,43.24497142857143
2026-05-04 00:00:00,ROAD_002,283,42.0,Low,36.4,20.7,Moderate,15.2,0.0,9.4,0,Weekday,45.095800793650795
2026-05-04 00:00:00,ROAD_003,133,55.8,Low,19.4,16.4,Good,15.2,0.0,9.4,0,Weekday,57.330238095238094
2026-05-04 01:00:00,ROAD_001,260,42.9,Low,26.6,27.7,Good,13.6,0.0,10.0,1,Weekday,44.06100000000002
2026-05-04 01:00:00,ROAD_002,269,45.7,Low,27.3,19.9,Good,13.6,0.0,10.0,1,Weekday,45.086999999999996
2026-05-04 01:00:00,ROAD_003,184,53.1,Low,22.0,9.8,Good,13.6,0.0,10.0,1,Weekday,54.33300000000002
2026-05-04 02:00:00,ROAD_001,221,50.1,Low,18.8,11.9,Good,16.0,0.0,9.7,2,Weekday,47.913000000000004
2026-05-04 02:00:00,ROAD_002,209,48.8,Low,32.8,15.5,Moderate,16.0,0.0,9.7,2,Weekday,48.528000000000056
2026-05-04 02:00:00,ROAD_003,203,55.7,Low,23.3,20.6,Good,16.0,0.0,9.7,2,Weekday,55.24199999999993
2026-05-04 03:00:00,ROAD_001,301,47.9,Low,25.4,22.1,Good,16.7,0.0,8.6,3,Weekday,46.58307142857145
2026-05-04 03:00:00,ROAD_002,221,46.2,Low,22.2,15.0,Good,16.7,0.0,8.6,3,Weekday,46.98999999999995
2026-05-04 03:00:00,ROAD_003,160,60.2,Low,24.9,14.1,Good,16.7,0.0,8.6,3,Weekday,59.123333333333264
2026-05-04 04:00:00,ROAD_001,301,38.5,Low,26.7,16.1,Good,18.1,0.0,8.9,4,Weekday,40.881333333333316
2026-05-04 04:00:00,ROAD_002,161,50.1,Low,19.9,17.0,Good,18.1,0.0,8.9,4,Weekday,48.448
2026-05-04 04:00:00,ROAD_003,168,57.9,Low,22.9,10.7,Good,18.1,0.0,8.9,4,Weekday,55.77100000000005
2026-05-04 05:00:00,ROAD_001,330,38.9,Low,25.7,23.6,Good,19.7,0.0,9.7,5,Weekday,45.700666666666656
2026-05-04 05:00:00,ROAD_002,287,47.7,Low,34.0,19.7,Moderate,19.7,0.0,9.7,5,Weekday,47.134083333333294
2026-05-04 05:00:00,ROAD_003,217,59.4,Low,23.2,19.1,Good,19.7,0.0,9.7,5,Weekday,57.32447857142861
2026-05-04 06:00:00,ROAD_001,468,40.4,Low,39.7,26.1,Moderate,20.2,0.0,8.5,6,Weekday,43.5398523809524
2026-05-04 06:00:00,ROAD_002,368,36.3,Medium,36.1,24.3,Moderate,20.2,0.0,8.5,6,Weekday,40.44147500000001
2026-05-04 06:00:00,ROAD_003,332,44.4,Low,40.4,21.1,Moderate,20.2,0.0,8.5,6,Weekday,50.57395396825398
2026-05-04 07:00:00,ROAD_001,645,38.5,Low,45.4,30.0,Moderate,23.3,0.0,8.1,7,Weekday,34.577258730158725
2026-05-04 07:00:00,ROAD_002,612,36.8,Medium,45.3,27.8,Moderate,23.3,0.0,8.1,7,Weekday,38.750000000000036
2026-05-04 07:00:00,ROAD_003,454,56.6,Low,40.2,27.1,Moderate,23.3,0.0,8.1,7,Weekday,51.08100000000006
2026-05-04 08:00:00,ROAD_001,1000,32.7,Medium,63.2,40.4,Poor,27.7,0.0,8.1,8,Weekday,29.130000000000006
2026-05-04 08:00:00,ROAD_002,861,28.6,Medium,55.3,37.1,Moderate,27.7,0.0,8.1,8,Weekday,29.89433333333329
2026-05-04 08:00:00,ROAD_003,634,47.8,Low,45.1,33.9,Moderate,27.7,0.0,8.1,8,Weekday,46.45560000000005
2026-05-04 09:00:00,ROAD_001,1070,30.6,Medium,69.1,42.5,Poor,28.6,0.0,9.1,9,Weekday,27.76046666666666
2026-05-04 09:00:00,ROAD_002,923,32.9,Medium,55.0,47.8,Moderate,28.6,0.0,9.1,9,Weekday,32.209300000000006
2026-05-04 09:00:00,ROAD_003,713,45.5,Low,46.2,35.0,Moderate,28.6,0.0,9.1,9,Weekday,45.861116666666646
2026-05-04 10:00:00,ROAD_001,1019,26.2,Medium,55.9,37.1,Moderate,28.4,0.0,8.6,10,Weekday,28.350583333333308
2026-05-04 10:00:00,ROAD_002,770,30.0,Medium,57.9,41.0,Moderate,28.4,0.0,8.6,10,Weekday,31.551850000000023
2026-05-04 10:00:00,ROAD_003,609,54.1,Low,47.3,30.0,Moderate,28.4,0.0,8.6,10,Weekday,52.231
2026-05-04 11:00:00,ROAD_001,627,32.0,Medium,48.3,41.7,Moderate,29.6,0.0,9.0,11,Weekday,34.24420000000001
2026-05-04 11:00:00,ROAD_002,624,38.7,Low,46.1,35.3,Moderate,29.6,0.0,9.0,11,Weekday,36.798600000000015
2026-05-04 11:00:00,ROAD_003,485,50.7,Low,37.3,26.7,Moderate,29.6,0.0,9.0,11,Weekday,51.955
2026-05-04 12:00:00,ROAD_001,411,40.6,Low,25.0,24.0,Good,31.7,0.0,8.1,12,Weekday,41.11799999999997
2026-05-04 12:00:00,ROAD_002,328,39.9,Low,30.7,27.0,Moderate,31.7,0.0,8.1,12,Weekday,40.04600000000001
2026-05-04 12:00:00,ROAD_003,331,48.4,Low,24.9,25.3,Good,31.7,0.0,8.1,12,Weekday,55.99299999999998
2026-05-04 13:00:00,ROAD_001,344,39.9,Low,31.0,16.7,Moderate,28.2,0.0,8.8,13,Weekday,41.556550000000016
2026-05-04 13:00:00,ROAD_002,244,45.9,Low,18.0,20.3,Good,28.2,0.0,8.8,13,Weekday,40.26516666666671
2026-05-04 13:00:00,ROAD_003,214,57.2,Low,25.7,22.9,Good,28.2,0.0,8.8,13,Weekday,55.180583333333324
2026-05-04 14:00:00,ROAD_001,334,44.7,Low,30.3,21.9,Moderate,29.5,0.0,8.1,14,Weekday,43.757999999999946
2026-05-04 14:00:00,ROAD_002,246,42.9,Low,19.1,25.6,Good,29.5,0.0,8.1,14,Weekday,43.86199999999999
2026-05-04 14:00:00,ROAD_003,169,54.4,Low,19.0,19.5,Good,29.5,0.0,8.1,14,Weekday,54.17499999999996
2026-05-04 15:00:00,ROAD_001,443,41.6,Low,30.8,34.1,Moderate,27.4,0.0,9.6,15,Weekday,40.94483333333328
2026-05-04 15:00:00,ROAD_002,344,43.8,Low,33.6,23.7,Moderate,27.4,0.0,9.6,15,Weekday,43.27900000000005
2026-05-04 15:00:00,ROAD_003,305,53.3,Low,28.9,20.1,Good,27.4,0.0,9.6,15,Weekday,54.41536111111117
2026-05-04 16:00:00,ROAD_001,724,30.8,Medium,47.1,45.7,Moderate,26.2,0.0,9.2,16,Weekday,30.826571428571405
2026-05-04 16:00:00,ROAD_002,589,42.6,Low,49.9,28.4,Moderate,26.2,0.0,9.2,16,Weekday,40.45266666666663
2026-05-04 16:00:00,ROAD_003,520,54.1,Low,36.5,27.4,Moderate,26.2,0.0,9.2,16,Weekday,52.326733333333344
2026-05-04 17:00:00,ROAD_001,1034,25.4,Medium,58.3,41.3,Moderate,25.6,0.0,8.2,17,Weekday,25.985000000000035
2026-05-04 17:00:00,ROAD_002,883,29.3,Medium,55.9,34.7,Moderate,25.6,0.0,8.2,17,Weekday,31.575366666666678
2026-05-04 17:00:00,ROAD_003,718,47.5,Low,37.3,36.6,Moderate,25.6,0.0,8.2,17,Weekday,46.74266666666666
2026-05-04 18:00:00,ROAD_001,1266,24.9,Medium,68.4,54.1,Poor,22.7,0.0,8.7,18,Weekday,25.74883333333336
2026-05-04 18:00:00,ROAD_002,1022,28.9,Medium,63.7,42.1,Poor,22.7,0.0,8.7,18,Weekday,29.244333333333376
2026-05-04 18:00:00,ROAD_003,806,39.0,Low,50.7,34.6,Moderate,22.7,0.0,8.7,18,Weekday,40.704750000000026
2026-05-04 19:00:00,ROAD_001,1101,28.9,Medium,59.1,47.3,Moderate,19.3,0.0,9.5,19,Weekday,27.93573333333333
2026-05-04 19:00:00,ROAD_002,930,31.1,Medium,68.4,44.1,Poor,19.3,0.0,9.5,19,Weekday,31.62279285714286
2026-05-04 19:00:00,ROAD_003,713,44.2,Low,47.8,34.3,Moderate,19.3,0.0,9.5,19,Weekday,43.15599999999997
2026-05-04 20:00:00,ROAD_001,714,31.1,Medium,37.9,37.0,Moderate,18.8,0.0,9.6,20,Weekday,31.466999999999974
2026-05-04 20:00:00,ROAD_002,577,31.5,Medium,42.9,40.2,Moderate,18.8,0.0,9.6,20,Weekday,32.318000000000005
2026-05-04 20:00:00,ROAD_003,497,52.2,Low,37.8,27.0,Moderate,18.8,0.0,9.6,20,Weekday,51.16399999999992
2026-05-04 21:00:00,ROAD_001,478,41.0,Low,33.2,30.7,Moderate,17.9,0.0,8.8,21,Weekday,40.839733333333356
2026-05-04 21:00:00,ROAD_002,382,39.8,Low,34.9,19.8,Moderate,17.9,0.0,8.8,21,Weekday,43.2305
2026-05-04 21:00:00,ROAD_003,312,53.5,Low,34.5,22.8,Moderate,17.9,0.0,8.8,21,Weekday,57.238000000000056
2026-05-04 22:00:00,ROAD_001,313,45.9,Low,36.0,23.2,Moderate,16.5,0.0,8.3,22,Weekday,46.66766666666674
2026-05-04 22:00:00,ROAD_002,262,40.6,Low,21.5,17.9,Good,16.5,0.0,8.3,22,Weekday,43.96594999999999
2026-05-04 22:00:00,ROAD_003,185,55.6,Low,23.6,18.6,Good,16.5,0.0,8.3,22,Weekday,57.3213619047619
2026-05-04 23:00:00,ROAD_001,260,38.7,Low,22.0,18.5,Good,14.0,0.0,9.9,23,Weekday,40.95199999999998
2026-05-04 23:00:00,ROAD_002,166,48.3,Low,30.1,20.7,Moderate,14.0,0.0,9.9,23,Weekday,48.85600000000006
2026-05-04 23:00:00,ROAD_003,163,61.1,Low,23.1,14.4,Good,14.0,0.0,9.9,23,Weekday,59.264000000000024
2026-05-05 00:00:00,ROAD_001,215,44.6,Low,22.7,18.2,Good,13.0,0.0,10.0,0,Weekday,44.84899999999999
2026-05-05 00:00:00,ROAD_002,206,45.7,Low,26.5,22.0,Good,13.0,0.0,10.0,0,Weekday,46.69999999999995
2026-05-05 00:00:00,ROAD_003,197,51.4,Low,11.1,20.6,Good,13.0,0.0,10.0,0,Weekday,57.23600000000004
2026-05-05 01:00:00,ROAD_001,185,45.5,Low,17.5,9.3,Good,15.8,0.0,8.3,1,Weekday,46.442
2026-05-05 01:00:00,ROAD_002,221,47.7,Low,22.1,7.4,Good,15.8,0.0,8.3,1,Weekday,47.094999999999956
2026-05-05 01:00:00,ROAD_003,138,58.3,Low,13.8,15.6,Good,15.8,0.0,8.3,1,Weekday,57.69400000000005
2026-05-05 02:00:00,ROAD_001,239,46.8,Low,26.4,14.5,Good,14.0,0.0,8.0,2,Weekday,45.395000000000074
2026-05-05 02:00:00,ROAD_002,248,44.4,Low,26.0,14.9,Good,14.0,0.0,8.0,2,Weekday,45.41000000000002
2026-05-05 02:00:00,ROAD_003,142,54.4,Low,20.5,21.8,Good,14.0,0.0,8.0,2,Weekday,59.874000000000024
2026-05-05 03:00:00,ROAD_001,301,43.1,Low,25.2,24.7,Good,15.9,0.0,8.8,3,Weekday,46.41000000000001
2026-05-05 03:00:00,ROAD_002,177,51.8,Low,26.4,14.2,Good,15.9,0.0,8.8,3,Weekday,48.10900000000002
2026-05-05 03:00:00,ROAD_003,248,53.0,Low,29.9,19.9,Good,15.9,0.0,8.8,3,Weekday,57.25499999999999
2026-05-05 04:00:00,ROAD_001,256,42.4,Low,28.8,16.2,Good,18.5,0.0,9.3,4,Weekday,43.35166666666671
2026-05-05 04:00:00,ROAD_002,293,44.3,Low,26.4,21.0,Good,18.5,0.0,9.3,4,Weekday,45.10466666666672
2026-05-05 04:00:00,ROAD_003,116,54.7,Low,26.2,11.4,Good,18.5,0.0,9.3,4,Weekday,54.678549999999944
2026-05-05 05:00:00,ROAD_001,316,41.3,Low,25.3,24.6,Good,18.6,0.0,8.4,5,Weekday,44.257000000000026
2026-05-05 05:00:00,ROAD_002,278,48.1,Low,21.2,17.7,Good,18.6,0.0,8.4,5,Weekday,47.35033333333335
2026-05-05 05:00:00,ROAD_003,214,52.8,Low,27.8,22.4,Good,18.6,0.0,8.4,5,Weekday,53.281000000000034
2026-05-05 06:00:00,ROAD_001,413,44.2,Low,33.9,25.5,Moderate,23.9,0.0,8.1,6,Weekday,44.335999999999984
2026-05-05 06:00:00,ROAD_002,426,42.6,Low,36.9,29.2,Moderate,23.9,0.0,8.1,6,Weekday,42.869999999999955
2026-05-05 06:00:00,ROAD_003,278,51.7,Low,22.3,11.9,Good,23.9,0.0,8.1,6,Weekday,52.4251666666666
2026-05-05 07:00:00,ROAD_001,663,35.2,Medium,45.9,32.5,Moderate,25.8,0.0,9.2,7,Weekday,36.05319999999999
2026-05-05 07:00:00,ROAD_002,515,42.0,Low,39.7,29.1,Moderate,25.8,0.0,9.2,7,Weekday,39.65883333333334
2026-05-05 07:00:00,ROAD_003,488,47.4,Low,43.0,26.5,Moderate,25.8,0.0,9.2,7,Weekday,51.091247619047664
2026-05-05 08:00:00,ROAD_001,963,26.0,Medium,60.3,41.1,Poor,26.6,0.0,9.6,8,Weekday,29.19219999999999
2026-05-05 08:00:00,ROAD_002,775,35.6,Medium,56.1,37.2,Moderate,26.6,0.0,9.6,8,Weekday,34.37391666666666
2026-05-05 08:00:00,ROAD_003,649,51.6,Low,45.4,43.1,Moderate,26.6,0.0,9.6,8,Weekday,49.10840000000001
2026-05-05 09:00:00,ROAD_001,1110,28.0,Medium,71.4,51.5,Poor,27.9,0.0,8.6,9,Weekday,27.74499999999999
2026-05-05 09:00:00,ROAD_002,894,27.7,Medium,54.2,37.9,Moderate,27.9,0.0,8.6,9,Weekday,32.69400000000003
2026-05-05 09:00:00,ROAD_003,696,47.3,Low,54.7,35.9,Moderate,27.9,0.0,8.6,9,Weekday,46.076600000000035
2026-05-05 10:00:00,ROAD_001,1003,27.3,Medium,59.5,45.2,Moderate,27.7,0.0,9.2,10,Weekday,27.618250000000003
2026-05-05 10:00:00,ROAD_002,765,36.0,Medium,48.8,38.5,Moderate,27.7,0.0,9.2,10,Weekday,33.715
2026-05-05 10:00:00,ROAD_003,601,46.2,Low,45.7,29.5,Moderate,27.7,0.0,9.2,10,Weekday,46.26759999999994
2026-05-05 11:00:00,ROAD_001,752,33.1,Medium,50.0,40.1,Moderate,29.2,0.0,10.0,11,Weekday,36.37575000000002
2026-05-05 11:00:00,ROAD_002,512,34.1,Medium,30.4,33.0,Moderate,29.2,0.0,10.0,11,Weekday,35.49199999999997
2026-05-05 11:00:00,ROAD_003,433,58.7,Low,31.7,25.9,Moderate,29.2,0.0,10.0,11,Weekday,56.275999999999925
2026-05-05 12:00:00,ROAD_001,524,42.7,Low,43.7,30.7,Moderate,30.2,0.0,9.2,12,Weekday,39.09116666666666
2026-05-05 12:00:00,ROAD_002,399,40.0,Low,28.9,24.0,Good,30.2,0.0,9.2,12,Weekday,39.985
2026-05-05 12:00:00,ROAD_003,287,52.7,Low,31.4,23.9,Moderate,30.2,0.0,9.2,12,Weekday,53.0546666666666
2026-05-05 13:00:00,ROAD_001,276,43.7,Low,23.8,12.2,Good,29.8,0.0,9.6,13,Weekday,43.04599999999994
2026-05-05 13:00:00,ROAD_002,265,44.1,Low,34.5,21.8,Moderate,29.8,0.0,9.6,13,Weekday,44.24199999999996
2026-05-05 13:00:00,ROAD_003,174,61.9,Low,28.9,18.4,Good,29.8,0.0,9.6,13,Weekday,59.46299999999994
2026-05-05 14:00:00,ROAD_001,314,46.7,Low,38.6,27.2,Moderate,28.6,0.0,8.2,14,Weekday,44.750999999999955
2026-05-05 14:00:00,ROAD_002,255,41.3,Low,27.2,11.9,Good,28.6,0.0,8.2,14,Weekday,42.24480000000004
2026-05-05 14:00:00,ROAD_003,232,54.7,Low,23.1,11.7,Good,28.6,0.0,8.2,14,Weekday,54.816333333333326
2026-05-05 15:00:00,ROAD_001,490,38.2,Low,31.2,15.7,Moderate,29.0,0.0,9.7,15,Weekday,37.27995714285712
2026-05-05 15:00:00,ROAD_002,390,47.2,Low,40.9,21.8,Moderate,29.0,0.0,9.7,15,Weekday,45.316333333333276
2026-05-05 15:00:00,ROAD_003,289,55.4,Low,23.0,21.3,Good,29.0,0.0,9.7,15,Weekday,54.584
2026-05-05 16:00:00,ROAD_001,742,33.9,Medium,44.0,32.7,Moderate,26.6,0.0,9.5,16,Weekday,35.33900000000005
2026-05-05 16:00:00,ROAD_002,613,38.3,Low,47.2,28.2,Moderate,26.6,0.0,9.5,16,Weekday,38.86066666666671
2026-05-05 16:00:00,ROAD_003,557,47.6,Low,40.0,26.5,Moderate,26.6,0.0,9.5,16,Weekday,49.04400000000001
2026-05-05 17:00:00,ROAD_001,961,32.6,Medium,61.9,42.5,Poor,22.3,0.0,8.1,17,Weekday,30.44759999999997
2026-05-05 17:00:00,ROAD_002,884,33.1,Medium,47.0,38.8,Moderate,22.3,0.0,8.1,17,Weekday,33.28833333333332
2026-05-05 17:00:00,ROAD_003,737,40.9,Low,49.6,30.4,Moderate,22.3,0.0,8.1,17,Weekday,42.66100000000005
2026-05-05 18:00:00,ROAD_001,1135,29.8,Medium,62.4,46.5,Poor,23.9,0.0,8.9,18,Weekday,25.870599999999985
2026-05-05 18:00:00,ROAD_002,1008,32.4,Medium,55.3,45.5,Moderate,23.9,0.0,8.9,18,Weekday,32.38306666666667
2026-05-05 18:00:00,ROAD_003,817,45.1,Low,52.6,37.1,Moderate,23.9,0.0,8.9,18,Weekday,45.31549999999997
2026-05-05 19:00:00,ROAD_001,1015,20.1,Heavy,62.9,49.1,Poor,18.3,0.0,9.1,19,Weekday,25.358666666666622
2026-05-05 19:00:00,ROAD_002,787,30.6,Medium,53.5,45.8,Moderate,18.3,0.0,9.1,19,Weekday,30.703999999999954
2026-05-05 19:00:00,ROAD_003,706,43.1,Low,45.9,40.2,Moderate,18.3,0.0,9.1,19,Weekday,45.81449999999998
2026-05-05 20:00:00,ROAD_001,720,32.6,Medium,45.0,31.4,Moderate,19.1,0.0,8.1,20,Weekday,34.15396666666661
2026-05-05 20:00:00,ROAD_002,626,41.8,Low,44.8,30.9,Moderate,19.1,0.0,8.1,20,Weekday,37.81763333333336
2026-05-05 20:00:00,ROAD_003,485,45.2,Low,41.2,26.7,Moderate,19.1,0.0,8.1,20,Weekday,46.36399999999997
2026-05-05 21:00:00,ROAD_001,479,37.8,Medium,34.4,31.4,Moderate,16.3,0.0,9.1,21,Weekday,38.99350000000006
2026-05-05 21:00:00,ROAD_002,394,37.5,Medium,37.3,21.1,Moderate,16.3,0.0,9.1,21,Weekday,39.62666666666667
2026-05-05 21:00:00,ROAD_003,386,55.2,Low,30.1,28.6,Moderate,16.3,0.0,9.1,21,Weekday,49.12199999999997
2026-05-05 22:00:00,ROAD_001,333,40.5,Low,26.8,25.8,Good,15.2,0.0,9.8,22,Weekday,43.617500000000035
2026-05-05 22:00:00,ROAD_002,248,43.6,Low,21.4,20.4,Good,15.2,0.0,9.8,22,Weekday,45.53079999999998
2026-05-05 22:00:00,ROAD_003,291,50.7,Low,28.2,25.8,Good,15.2,0.0,9.8,22,Weekday,52.58433333333328
2026-05-05 23:00:00,ROAD_001,215,46.8,Low,23.7,21.5,Good,13.9,0.0,9.9,23,Weekday,45.240000000000066
2026-05-05 23:00:00,ROAD_002,262,52.3,Low,29.7,20.5,Good,13.9,0.0,9.9,23,Weekday,50.62500000000007
2026-05-05 23:00:00,ROAD_003,179,55.2,Low,24.7,15.1,Good,13.9,0.0,9.9,23,Weekday,56.690999999999946
2026-05-06 00:00:00,ROAD_001,199,49.3,Low,30.5,16.5,Moderate,14.2,0.0,9.6,0,Weekday,47.053000000000054
2026-05-06 00:00:00,ROAD_002,115,45.8,Low,26.7,13.9,Good,14.2,0.0,9.6,0,Weekday,47.166
2026-05-06 00:00:00,ROAD_003,120,56.0,Low,24.6,16.4,Good,14.2,0.0,9.6,0,Weekday,56.27299999999998
2026-05-06 01:00:00,ROAD_001,224,42.6,Low,33.2,16.6,Moderate,13.2,0.0,8.2,1,Weekday,43.739
2026-05-06 01:00:00,ROAD_002,248,49.4,Low,31.2,17.0,Moderate,13.2,0.0,8.2,1,Weekday,47.42000000000001
2026-05-06 01:00:00,ROAD_003,176,56.3,Low,18.4,17.5,Good,13.2,0.0,8.2,1,Weekday,56.74100000000007
2026-05-06 02:00:00,ROAD_001,221,46.0,Low,26.4,16.7,Good,14.4,0.0,9.4,2,Weekday,44.85800000000001
2026-05-06 02:00:00,ROAD_002,223,43.9,Low,29.4,12.4,Good,14.4,0.0,9.4,2,Weekday,47.77600000000001
2026-05-06 02:00:00,ROAD_003,165,62.4,Low,17.4,13.1,Good,14.4,0.0,9.4,2,Weekday,59.49800000000002
2026-05-06 03:00:00,ROAD_001,263,45.1,Low,28.6,21.2,Good,15.6,0.0,8.1,3,Weekday,45.52799999999998
2026-05-06 03:00:00,ROAD_002,227,48.6,Low,27.3,17.0,Good,15.6,0.0,8.1,3,Weekday,47.459
2026-05-06 03:00:00,ROAD_003,188,61.8,Low,22.8,12.7,Good,15.6,0.0,8.1,3,Weekday,59.99500000000008
2026-05-06 04:00:00,ROAD_001,168,49.0,Low,19.9,15.5,Good,19.5,0.0,8.9,4,Weekday,47.195666666666675
2026-05-06 04:00:00,ROAD_002,226,45.9,Low,28.7,16.2,Good,19.5,0.0,8.9,4,Weekday,46.097666666666655
2026-05-06 04:00:00,ROAD_003,190,55.3,Low,27.2,19.1,Good,19.5,0.0,8.9,4,Weekday,56.05233809523818
2026-05-06 05:00:00,ROAD_001,340,41.3,Low,33.6,20.4,Moderate,20.8,0.0,9.9,5,Weekday,41.889000000000024
2026-05-06 05:00:00,ROAD_002,267,42.5,Low,22.5,19.7,Good,20.8,0.0,9.9,5,Weekday,43.21045
2026-05-06 05:00:00,ROAD_003,127,56.5,Low,12.7,17.6,Good,20.8,0.0,9.9,5,Weekday,56.67896666666667
2026-05-06 06:00:00,ROAD_001,477,45.2,Low,35.9,26.0,Moderate,20.2,0.0,9.5,6,Weekday,43.5398523809524
2026-05-06 06:00:00,ROAD_002,368,45.8,Low,26.9,23.8,Good,20.2,0.0,9.5,6,Weekday,40.44147500000001
2026-05-06 06:00:00,ROAD_003,331,54.6,Low,30.8,25.6,Moderate,20.2,0.0,9.5,6,Weekday,50.57395396825398
2026-05-06 07:00:00,ROAD_001,741,33.5,Medium,52.8,36.9,Moderate,23.3,0.0,8.9,7,Weekday,34.577258730158725
2026-05-06 07:00:00,ROAD_002,653,33.1,Medium,50.5,39.9,Moderate,23.3,0.0,8.9,7,Weekday,38.750000000000036
2026-05-06 07:00:00,ROAD_003,414,53.7,Low,28.8,24.6,Good,23.3,0.0,8.9,7,Weekday,51.08100000000006
2026-05-06 08:00:00,ROAD_001,960,31.7,Medium,58.4,50.4,Moderate,26.6,0.0,9.0,8,Weekday,29.19219999999999
2026-05-06 08:00:00,ROAD_002,771,34.5,Medium,46.0,31.7,Moderate,26.6,0.0,9.0,8,Weekday,34.37391666666666
2026-05-06 08:00:00,ROAD_003,612,47.1,Low,40.4,28.7,Moderate,26.6,0.0,9.0,8,Weekday,49.10840000000001
2026-05-06 09:00:00,ROAD_001,1023,28.4,Medium,53.5,48.8,Moderate,27.0,0.0,9.9,9,Weekday,27.319000000000027
2026-05-06 09:00:00,ROAD_002,903,26.8,Medium,54.1,38.6,Moderate,27.0,0.0,9.9,9,Weekday,29.201641269841257
2026-05-06 09:00:00,ROAD_003,732,48.8,Low,38.6,36.1,Moderate,27.0,0.0,9.9,9,Weekday,46.12560000000001
2026-05-06 10:00:00,ROAD_001,964,27.7,Medium,56.8,40.6,Moderate,28.5,0.0,9.9,10,Weekday,29.360733333333325
2026-05-06 10:00:00,ROAD_002,839,32.6,Medium,62.3,39.1,Poor,28.5,0.0,9.9,10,Weekday,30.335636904761905
2026-05-06 10:00:00,ROAD_003,608,42.8,Low,33.3,24.9,Moderate,28.5,0.0,9.9,10,Weekday,46.71379047619053
2026-05-06 11:00:00,ROAD_001,620,39.8,Low,40.5,32.3,Moderate,30.6,0.0,9.8,11,Weekday,38.64400000000003
2026-05-06 11:00:00,ROAD_002,633,39.5,Low,42.1,28.6,Moderate,30.6,0.0,9.8,11,Weekday,38.87400000000001
2026-05-06 11:00:00,ROAD_003,369,50.2,Low,30.5,19.0,Moderate,30.6,0.0,9.8,11,Weekday,50.43599999999994
2026-05-06 12:00:00,ROAD_001,433,39.0,Low,35.3,26.9,Moderate,28.3,0.0,9.5,12,Weekday,41.35516666666666
2026-05-06 12:00:00,ROAD_002,324,47.5,Low,29.1,21.4,Good,28.3,0.0,9.5,12,Weekday,45.2
2026-05-06 12:00:00,ROAD_003,323,54.0,Low,34.3,22.5,Moderate,28.3,0.0,9.5,12,Weekday,54.42141666666668
2026-05-06 13:00:00,ROAD_001,276,44.6,Low,27.3,18.8,Good,28.2,0.0,9.4,13,Weekday,41.556550000000016
2026-05-06 13:00:00,ROAD_002,263,38.9,Low,24.1,19.6,Good,28.2,0.0,9.4,13,Weekday,40.26516666666671
2026-05-06 13:00:00,ROAD_003,221,52.3,Low,31.3,14.3,Moderate,28.2,0.0,9.4,13,Weekday,55.180583333333324
2026-05-06 14:00:00,ROAD_001,303,49.0,Low,22.7,24.3,Good,30.3,0.0,9.3,14,Weekday,46.20377142857144
2026-05-06 14:00:00,ROAD_002,314,41.4,Low,36.1,20.0,Moderate,30.3,0.0,9.3,14,Weekday,41.85817142857141
2026-05-06 14:00:00,ROAD_003,231,56.0,Low,24.7,21.3,Good,30.3,0.0,9.3,14,Weekday,55.16281666666664
